month;day;year;id;age;kg.meat;hours;datatype
8;11;2002;3202;58;4.87;;3
8;17;2002;3202;58;0.00;;3
8;18;2002;3202;58;24.00;;3
8;19;2002;3202;58;0.00;;3
8;20;2002;3202;58;0.00;;3
9;13;2002;3202;58;0.00;;3
9;14;2002;3202;58;0.00;;3
9;15;2002;3202;58;0.00;;3
9;16;2002;3202;58;0.00;;3
9;17;2002;3202;58;0.00;;3
9;18;2002;3202;58;4.96;;3
9;19;2002;3202;58;0.00;;3
9;20;2002;3202;58;0.00;;3
11;8;2002;3202;58;0.00;;3
11;9;2002;3202;58;0.00;;3
11;10;2002;3202;58;0.00;;3
11;11;2002;3202;58;2.19;;3
11;13;2002;3202;58;0.00;;3
11;14;2002;3202;58;7.80;;3
11;15;2002;3202;58;4.87;;3
11;16;2002;3202;58;0.00;;3
11;17;2002;3202;58;0.00;;3
11;18;2002;3202;58;0.00;;3
11;19;2002;3202;58;4.87;;3
11;20;2002;3202;58;7.62;;3
11;21;2002;3202;58;0.00;;3
11;22;2002;3202;58;0.00;;3
11;23;2002;3202;58;4.87;;3
11;24;2002;3202;58;0.00;;3
12;11;2002;3202;58;4.96;;3
12;12;2002;3202;58;2.75;;3
12;13;2002;3202;58;2.30;;3
12;14;2002;3202;58;0.00;;3
12;27;2002;3202;58;5.05;;3
12;28;2002;3202;58;5.05;;3
1;8;2003;3202;59;4.96;;3
1;9;2003;3202;59;0.00;;3
1;10;2003;3202;59;4.87;;3
1;11;2003;3202;59;8.74;;3
1;12;2003;3202;59;2.60;;3
3;7;2003;3202;59;0.00;;3
3;8;2003;3202;59;0.00;;3
3;9;2003;3202;59;0.00;;3
3;10;2003;3202;59;0.00;;3
3;19;2003;3202;59;0.00;;3
3;20;2003;3202;59;0.00;;3
3;21;2003;3202;59;7.80;;3
3;22;2003;3202;59;9.91;;3
3;23;2003;3202;59;0.00;;3
3;24;2003;3202;59;0.00;;3
5;20;2003;3202;59;5.02;;3
5;21;2003;3202;59;3.50;;3
5;22;2003;3202;59;0.00;;3
6;16;2003;3202;59;0.00;;3
6;17;2003;3202;59;4.87;;3
6;18;2003;3202;59;4.87;;3
6;19;2003;3202;59;4.96;;3
6;20;2003;3202;59;4.87;;3
6;21;2003;3202;59;4.87;;3
6;22;2003;3202;59;4.87;;3
6;23;2003;3202;59;4.87;;3
6;24;2003;3202;59;0.00;;3
6;25;2003;3202;59;4.87;;3
6;26;2003;3202;59;4.87;;3
6;27;2003;3202;59;4.87;;3
7;3;2003;3202;59;0.00;;3
7;15;2003;3202;59;0.00;;3
7;16;2003;3202;59;7.80;;3
7;17;2003;3202;59;0.00;;3
7;18;2003;3202;59;4.87;;3
7;19;2003;3202;59;0.00;;3
7;20;2003;3202;59;0.00;;3
7;25;2003;3202;59;0.00;;3
7;26;2003;3202;59;4.87;;3
8;2;2003;3202;59;0.00;;3
8;3;2003;3202;59;0.00;;3
8;4;2003;3202;59;4.87;;3
8;5;2003;3202;59;0.00;;3
8;6;2003;3202;59;0.00;;3
8;7;2003;3202;59;4.87;;3
8;8;2003;3202;59;4.96;;3
8;9;2003;3202;59;0.00;;3
8;10;2003;3202;59;0.00;;3
9;14;2003;3202;59;0.00;;3
9;15;2003;3202;59;0.00;;3
9;16;2003;3202;59;0.00;;3
9;17;2003;3202;59;3.90;;3
11;8;2003;3202;59;2.75;;3
1;20;2004;3202;60;0.00;;3
1;21;2004;3202;60;2.60;;3
2;15;2004;3202;60;0.00;;3
2;16;2004;3202;60;0.00;;3
2;17;2004;3202;60;0.00;;3
2;19;2004;3202;60;2.80;;3
2;20;2004;3202;60;4.96;;3
3;5;2004;3202;60;0.00;;3
3;19;2004;3202;60;0.00;;3
4;19;2004;3202;60;0.00;;3
4;20;2004;3202;60;0.00;;3
4;21;2004;3202;60;7.80;;3
4;28;2004;3202;60;0.00;;3
4;29;2004;3202;60;0.00;;3
4;30;2004;3202;60;0.00;;3
5;1;2004;3202;60;4.87;;3
5;2;2004;3202;60;4.96;;3
5;3;2004;3202;60;0.00;;3
5;4;2004;3202;60;0.00;;3
5;5;2004;3202;60;4.87;;3
5;6;2004;3202;60;0.00;;3
5;7;2004;3202;60;0.00;;3
5;8;2004;3202;60;0.00;;3
7;21;2004;3202;60;0.00;;3
7;22;2004;3202;60;4.96;;3
7;23;2004;3202;60;0.00;;3
7;24;2004;3202;60;7.80;;3
7;25;2004;3202;60;0.00;;3
7;26;2004;3202;60;0.00;;3
7;27;2004;3202;60;4.87;;3
8;6;2004;3202;60;4.87;;3
8;7;2004;3202;60;4.96;;3
8;8;2004;3202;60;4.87;;3
8;9;2004;3202;60;4.87;;3
8;10;2004;3202;60;0.00;;3
8;28;2004;3202;60;0.00;;3
8;29;2004;3202;60;4.96;;3
8;30;2004;3202;60;0.00;;3
8;31;2004;3202;60;2.75;;3
9;1;2004;3202;60;4.87;;3
9;2;2004;3202;60;4.96;;3
9;3;2004;3202;60;4.87;;3
9;4;2004;3202;60;4.96;;3
9;5;2004;3202;60;3.90;;3
9;6;2004;3202;60;4.87;;3
9;7;2004;3202;60;0.00;;3
10;4;2004;3202;60;0.00;;3
10;5;2004;3202;60;0.00;;3
10;6;2004;3202;60;4.87;;3
10;7;2004;3202;60;0.00;;3
11;20;2004;3202;60;9.82;;3
11;21;2004;3202;60;0.00;;3
11;22;2004;3202;60;4.96;;3
11;23;2004;3202;60;2.75;;3
11;24;2004;3202;60;4.87;;3
11;25;2004;3202;60;0.00;;3
11;26;2004;3202;60;0.00;;3
11;27;2004;3202;60;4.96;;3
11;28;2004;3202;60;10.74;;3
11;29;2004;3202;60;0.00;;3
11;30;2004;3202;60;4.96;;3
1;21;2005;3202;61;0.00;;3
1;22;2005;3202;61;0.00;;3
1;23;2005;3202;61;0.00;;3
1;24;2005;3202;61;0.00;;3
1;25;2005;3202;61;7.56;;3
2;15;2005;3202;61;0.00;;3
2;16;2005;3202;61;4.96;;3
2;17;2005;3202;61;2.80;;3
2;28;2005;3202;61;0.00;;3
3;1;2005;3202;61;8.02;;3
3;2;2005;3202;61;0.00;;3
3;3;2005;3202;61;0.00;;3
3;4;2005;3202;61;6.30;;3
3;5;2005;3202;61;0.00;;3
3;6;2005;3202;61;4.87;;3
3;7;2005;3202;61;3.15;;3
3;8;2005;3202;61;0.00;;3
3;9;2005;3202;61;0.00;;3
3;10;2005;3202;61;8.11;;3
4;1;2005;3202;61;3.25;;3
4;2;2005;3202;61;0.00;;3
4;16;2005;3202;61;0.00;;3
4;17;2005;3202;61;0.00;;3
4;18;2005;3202;61;0.00;;3
4;19;2005;3202;61;0.00;;3
5;2;2005;3202;61;8.85;;3
5;3;2005;3202;61;0.00;;3
5;4;2005;3202;61;8.37;;3
7;2;2005;3202;61;3.75;;3
7;3;2005;3202;61;4.87;;3
7;4;2005;3202;61;4.96;;3
7;5;2005;3202;61;3.75;;3
7;6;2005;3202;61;0.00;;3
7;7;2005;3202;61;4.87;;3
7;14;2005;3202;61;0.00;;3
7;15;2005;3202;61;3.75;;3
7;16;2005;3202;61;3.75;;3
7;17;2005;3202;61;0.00;;3
7;18;2005;3202;61;0.00;;3
7;19;2005;3202;61;9.91;;3
7;20;2005;3202;61;0.00;;3
7;21;2005;3202;61;0.00;;3
7;22;2005;3202;61;3.75;;3
7;23;2005;3202;61;0.00;;3
7;24;2005;3202;61;4.96;;3
7;25;2005;3202;61;9.82;;3
10;23;2005;3202;61;6.79;;3
12;7;2005;3202;61;0.00;;3
12;8;2005;3202;61;4.87;;3
12;9;2005;3202;61;0.00;;3
12;10;2005;3202;61;0.00;;3
12;27;2005;3202;61;2.85;;3
12;28;2005;3202;61;0.00;;3
12;29;2005;3202;61;0.00;;3
1;19;2006;3202;62;0.00;;3
1;20;2006;3202;62;0.00;;3
1;21;2006;3202;62;0.00;;3
1;22;2006;3202;62;8.74;;3
1;23;2006;3202;62;2.75;;3
3;3;2006;3202;62;0.00;;3
3;4;2006;3202;62;3.15;;3
3;5;2006;3202;62;4.87;;3
3;6;2006;3202;62;4.87;;3
3;7;2006;3202;62;11.17;;3
9;18;2006;3202;62;0.00;;3
9;19;2006;3202;62;4.87;;3
9;20;2006;3202;62;0.00;;3
9;21;2006;3202;62;0.00;;3
9;22;2006;3202;62;0.00;;3
9;23;2006;3202;62;0.00;;3
9;24;2006;3202;62;4.87;;3
10;14;2006;3202;62;2.75;;3
10;15;2006;3202;62;2.15;;3
10;16;2006;3202;62;0.00;;3
10;17;2006;3202;62;0.00;;3
10;18;2006;3202;62;2.75;;3
11;16;2006;3202;62;0.00;;3
11;17;2006;3202;62;0.00;;3
1;27;2007;3202;63;0.00;;3
1;28;2007;3202;63;0.00;;3
1;29;2007;3202;63;0.00;;3
1;30;2007;3202;63;2.60;;3
2;14;2007;3202;63;0.00;;3
2;15;2007;3202;63;2.80;;3
2;16;2007;3202;63;0.00;;3
2;17;2007;3202;63;2.80;;3
2;18;2007;3202;63;0.00;;3
2;6;1982;3216;37;47.75;7.00;1
2;7;1982;3216;37;0.00;7.20;1
2;8;1982;3216;37;0.00;4.40;1
2;9;1982;3216;37;15.70;5.90;1
2;10;1982;3216;37;0.00;2.40;1
2;11;1982;3216;37;4.65;5.30;1
2;12;1982;3216;37;6.00;6.30;1
2;13;1982;3216;37;7.50;8.00;1
2;14;1982;3216;37;0.00;7.20;1
2;15;1982;3216;37;0.00;3.70;1
2;15;1985;3216;40;0.00;4.00;1
2;16;1985;3216;40;0.00;9.00;1
2;17;1985;3216;40;1.80;8.50;1
2;18;1985;3216;40;0.00;5.50;1
2;21;1985;3216;40;0.00;9.00;1
2;22;1985;3216;40;0.00;5.70;1
2;23;1985;3216;40;0.00;11.10;1
2;24;1985;3216;40;0.00;4.30;1
7;25;2000;3219;55;0.00;4.47;1
7;26;2000;3219;55;16.00;6.57;1
7;27;2000;3219;55;0.00;8.25;1
7;28;2000;3219;55;10.50;5.13;1
8;29;2000;3219;55;0.56;;3
9;3;2000;3219;55;1.68;;3
9;21;2000;3219;55;2.80;;3
10;6;2000;3219;55;4.50;;3
10;7;2000;3219;55;12.00;;3
10;9;2000;3219;55;9.00;;3
10;28;2000;3219;55;0.00;;3
12;2;2000;3219;55;0.00;;3
12;29;2000;3219;55;4.30;;3
1;24;2001;3219;56;0.56;;3
1;29;2001;3219;56;4.50;;3
1;30;2001;3219;56;0.00;;3
1;31;2001;3219;56;0.00;;3
2;1;2001;3219;56;0.00;;3
2;5;2001;3219;56;0.00;;3
2;6;2001;3219;56;0.00;;3
2;7;2001;3219;56;5.00;;3
2;9;2001;3219;56;35.18;;3
2;10;2001;3219;56;0.00;;3
4;19;2001;3219;56;0.00;;3
4;20;2001;3219;56;9.00;;3
4;22;2001;3219;56;4.50;;3
4;23;2001;3219;56;16.50;;3
4;28;2001;3219;56;2.80;;3
5;15;2001;3219;56;13.50;;3
7;15;2001;3219;56;4.50;;3
8;11;2001;3219;56;0.00;;3
8;12;2001;3219;56;0.56;;3
8;26;2001;3219;56;0.00;;3
9;1;2001;3219;56;2.80;;3
9;24;2001;3219;56;0.00;;3
10;13;2001;3219;56;4.50;;3
10;3157;2001;3219;56;0.00;;3
11;2;2001;3219;56;4.50;;3
11;16;2001;3219;56;4.50;;3
12;1;2001;3219;56;0.00;;3
12;20;2001;3219;56;4.50;;3
1;31;2004;3219;59;2.70;;3
2;6;2004;3219;59;0.00;;3
2;20;2004;3219;59;7.50;;3
3;4;2004;3219;59;4.50;;3
3;8;2004;3219;59;4.30;;3
3;15;2004;3219;59;4.50;;3
4;10;2004;3219;59;4.50;;3
4;26;2004;3219;59;33.50;;3
11;29;2004;3219;59;4.50;;3
12;10;2004;3219;59;10.20;;3
2;8;2005;3219;60;4.50;;3
2;14;2005;3219;60;4.50;;3
3;5;2005;3219;60;7.50;;3
3;15;2005;3219;60;12.00;;3
3;18;2005;3219;60;7.50;;3
5;3;2005;3219;60;9.00;;3
5;13;2005;3219;60;0.00;;3
7;30;2005;3219;60;0.00;;3
8;18;2005;3219;60;0.00;;3
10;14;2005;3219;60;0.00;;3
12;5;2005;3219;60;4.50;;3
1;12;2006;3219;61;4.50;;3
3;15;2006;3219;61;12.00;;3
3;25;2006;3219;61;0.00;;3
2;25;2007;3219;62;9.00;;3
5;15;1980;3234;33;0.00;7.50;1
5;16;1980;3234;33;13.37;9.80;1
5;17;1980;3234;33;15.00;8.20;1
5;18;1980;3234;33;2.20;6.00;1
5;19;1980;3234;33;10.00;5.00;1
5;31;1980;3234;33;5.75;6.00;1
6;2;1980;3234;33;2.30;8.30;1
6;3;1980;3234;33;16.60;5.70;1
6;4;1980;3234;33;0.00;5.00;1
6;5;1980;3234;33;0.00;8.00;1
6;6;1980;3234;33;1.00;6.30;1
6;7;1980;3234;33;7.80;7.80;1
6;8;1980;3234;33;4.00;7.00;1
6;9;1980;3234;33;0.00;5.40;1
6;10;1980;3234;33;5.40;8.90;1
6;11;1980;3234;33;41.50;6.80;1
6;12;1980;3234;33;0.00;10.10;1
7;5;1980;3234;33;2.10;8.60;1
7;6;1980;3234;33;6.50;10.40;1
7;7;1980;3234;33;3.60;8.00;1
7;8;1980;3234;33;0.00;3.50;1
7;9;1980;3234;33;9.25;1.40;1
7;10;1980;3234;33;7.50;6.10;1
7;11;1980;3234;33;3.00;5.90;1
7;12;1980;3234;33;9.40;7.70;1
7;13;1980;3234;33;0.00;5.70;1
7;14;1980;3234;33;11.85;8.10;1
10;2;1981;3234;34;2.31;6.97;1
10;3;1981;3234;34;12.85;9.58;1
10;4;1981;3234;34;0.00;1.55;1
10;5;1981;3234;34;6.30;8.73;1
10;6;1981;3234;34;2.50;3.92;1
10;7;1981;3234;34;4.60;6.83;1
10;8;1981;3234;34;0.00;10.72;1
12;10;1981;3234;34;7.20;6.20;1
12;11;1981;3234;34;20.51;9.20;1
12;12;1981;3234;34;33.00;11.00;1
12;13;1981;3234;34;0.00;3.60;1
12;14;1981;3234;34;0.00;8.20;1
12;15;1981;3234;34;0.00;9.10;1
2;13;1996;3234;49;12.37;;3
2;15;1996;3234;49;11.25;;3
2;16;1996;3234;49;4.25;;3
2;19;1996;3234;49;0.90;;3
5;21;1996;3234;49;0.00;;1.1
5;22;1996;3234;49;3.47;;1.1
5;23;1996;3234;49;3.93;;1.1
5;24;1996;3234;49;5.90;;1.1
5;25;1996;3234;49;0.00;;3
5;26;1996;3234;49;4.96;;3
9;22;1999;3234;52;0.00;;3
9;23;1999;3234;52;2.75;;3
9;24;1999;3234;52;7.80;;3
9;25;1999;3234;52;0.00;;3
9;26;1999;3234;52;0.00;;3
9;27;1999;3234;52;0.00;;3
9;28;1999;3234;52;7.80;;3
9;29;1999;3234;52;4.87;;3
9;30;1999;3234;52;0.00;;3
10;1;1999;3234;52;0.90;;3
10;2;1999;3234;52;3.71;;3
10;3;1999;3234;52;4.25;;3
10;5;1999;3234;52;0.00;;3
10;6;1999;3234;52;0.00;;3
10;9;1999;3234;52;0.00;;3
10;10;1999;3234;52;24.00;;3
10;12;1999;3234;52;4.87;;3
10;13;1999;3234;52;1.43;;3
10;14;1999;3234;52;4.87;;3
10;15;1999;3234;52;9.82;;3
10;16;1999;3234;52;0.00;;3
10;22;1999;3234;52;0.00;;3
10;23;1999;3234;52;0.00;;3
10;24;1999;3234;52;24.00;;3
10;26;1999;3234;52;69.12;;3
10;27;1999;3234;52;0.00;;3
10;28;1999;3234;52;0.00;;3
11;1;1999;3234;52;0.00;;3
11;2;1999;3234;52;0.00;;3
11;3;1999;3234;52;4.96;;3
11;4;1999;3234;52;0.00;;3
11;5;1999;3234;52;0.00;;3
11;6;1999;3234;52;9.89;;3
11;22;1999;3234;52;7.80;;3
12;8;1999;3234;52;7.80;;3
12;16;1999;3234;52;2.19;;3
12;17;1999;3234;52;0.00;;3
12;18;1999;3234;52;4.96;;3
12;19;1999;3234;52;0.00;;3
12;20;1999;3234;52;0.00;;3
12;21;1999;3234;52;0.00;;3
12;22;1999;3234;52;2.30;;3
12;29;1999;3234;52;1.21;;3
12;30;1999;3234;52;0.00;;3
12;31;1999;3234;52;0.00;;3
1;7;2000;3234;53;3.71;;3
1;8;2000;3234;53;0.00;;3
1;9;2000;3234;53;4.87;;3
1;10;2000;3234;53;8.74;;3
1;11;2000;3234;53;0.00;;3
1;12;2000;3234;53;0.00;;3
1;13;2000;3234;53;0.00;;3
1;14;2000;3234;53;2.50;;3
4;10;1980;3235;33;0.00;1.50;1
4;13;1980;3235;33;0.00;7.50;1
4;14;1980;3235;33;0.00;6.00;1
4;25;1980;3235;33;0.00;6.70;1
4;26;1980;3235;33;8.00;9.00;1
4;28;1980;3235;33;30.20;8.00;1
4;29;1980;3235;33;0.00;6.00;1
4;30;1980;3235;33;2.30;7.00;1
5;2;1980;3235;33;6.15;6.80;1
6;21;1980;3235;33;8.30;8.50;1
6;22;1980;3235;33;0.00;8.40;1
6;23;1980;3235;33;0.00;7.10;1
6;24;1980;3235;33;9.60;7.30;1
6;26;1980;3235;33;7.53;6.50;1
6;27;1980;3235;33;17.00;6.00;1
6;28;1980;3235;33;0.00;5.70;1
10;17;1981;3235;34;5.25;6.10;1
10;18;1981;3235;34;1.40;5.98;1
10;19;1981;3235;34;0.00;1.63;1
10;20;1981;3235;34;7.80;7.98;1
10;21;1981;3235;34;7.60;9.22;1
10;22;1981;3235;34;14.60;8.07;1
2;26;1982;3235;35;18.24;8.70;1
2;27;1982;3235;35;6.14;8.90;1
2;28;1982;3235;35;9.53;8.90;1
3;1;1982;3235;35;7.50;3.60;1
3;2;1982;3235;35;12.13;7.50;1
3;3;1982;3235;35;0.00;2.30;1
3;4;1982;3235;35;8.11;10.20;1
3;5;1982;3235;35;0.00;7.90;1
3;6;1982;3235;35;4.15;9.30;1
3;7;1982;3235;35;2.35;7.30;1
3;8;1982;3235;35;0.00;6.00;1
3;9;1982;3235;35;6.75;8.60;1
3;10;1982;3235;35;5.20;9.40;1
2;15;1985;3235;38;8.20;4.30;1
2;16;1985;3235;38;0.00;9.00;1
2;17;1985;3235;38;2.00;8.50;1
2;18;1985;3235;38;5.60;5.50;1
2;20;1985;3235;38;2.60;4.50;1
2;21;1985;3235;38;25.40;9.00;1
2;22;1985;3235;38;0.00;5.70;1
2;23;1985;3235;38;4.50;11.10;1
2;24;1985;3235;38;2.20;4.30;1
9;3;2000;3235;53;5.60;;3
10;6;2000;3235;53;9.00;;3
10;7;2000;3235;53;13.50;;3
1;16;2001;3235;54;4.50;;3
1;18;2001;3235;54;0.00;;3
1;22;2001;3235;54;4.30;;3
1;23;2001;3235;54;0.00;;3
1;24;2001;3235;54;4.48;;3
1;25;2001;3235;54;4.48;;3
1;26;2001;3235;54;4.50;;3
2;5;2001;3235;54;0.00;;3
2;6;2001;3235;54;0.00;;3
2;7;2001;3235;54;0.00;;3
2;9;2001;3235;54;0.00;;3
2;10;2001;3235;54;4.50;;3
2;11;2001;3235;54;4.50;;3
2;12;2001;3235;54;9.00;;3
2;20;2001;3235;54;0.00;;3
4;19;2001;3235;54;7.50;;3
4;23;2001;3235;54;12.00;;3
5;15;2001;3235;54;16.50;;3
5;21;2001;3235;54;0.00;;3
5;22;2001;3235;54;0.00;;3
5;23;2001;3235;54;0.00;;3
5;24;2001;3235;54;7.30;;3
5;25;2001;3235;54;7.50;;3
6;6;2001;3235;54;13.50;;3
6;7;2001;3235;54;0.00;;3
7;14;2001;3235;54;4.50;;3
8;6;2001;3235;54;5.40;;3
9;11;2001;3235;54;5.40;;3
3;4;2004;3235;57;33.50;;3
1;28;2005;3235;58;0.00;;3
1;30;2005;3235;58;0.00;;3
2;2;2005;3235;58;0.00;;3
2;14;2005;3235;58;0.00;;3
2;23;2005;3235;58;0.00;;3
3;5;2005;3235;58;0.00;;3
3;7;2005;3235;58;0.00;;3
3;19;2005;3235;58;4.50;;3
5;3;2005;3235;58;4.50;;3
5;13;2005;3235;58;0.00;;3
6;25;2005;3235;58;0.00;;3
6;26;2005;3235;58;4.50;;3
6;27;2005;3235;58;5.60;;3
7;25;2005;3235;58;5.40;;3
8;8;2005;3235;58;0.90;;3
9;17;2005;3235;58;12.00;;3
11;1;2005;3235;58;0.00;;3
11;28;2005;3235;58;5.80;;3
12;14;2005;3235;58;0.00;;3
12;29;2005;3235;58;0.00;;3
1;2;2006;3235;59;12.00;;3
1;8;2006;3235;59;12.00;;3
1;28;2006;3235;59;0.00;;3
2;8;2006;3235;59;5.40;;3
3;25;2006;3235;59;4.30;;3
5;6;2006;3235;59;0.00;;3
5;23;2006;3235;59;0.00;;3
5;24;2006;3235;59;0.00;;3
12;30;2006;3235;59;4.50;;3
12;31;2006;3235;59;0.00;;3
2;1;2007;3235;60;4.50;;3
4;25;1980;3236;33;3.30;6.30;1
4;26;1980;3236;33;8.65;9.00;1
4;28;1980;3236;33;2.70;9.30;1
4;29;1980;3236;33;0.00;6.00;1
4;30;1980;3236;33;8.10;9.30;1
5;2;1980;3236;33;5.60;8.00;1
6;21;1980;3236;33;9.00;8.70;1
6;22;1980;3236;33;5.60;8.40;1
6;23;1980;3236;33;11.70;9.50;1
6;24;1980;3236;33;0.00;7.30;1
6;26;1980;3236;33;1.30;6.50;1
6;27;1980;3236;33;0.00;8.00;1
6;28;1980;3236;33;35.90;6.00;1
10;17;1981;3236;34;0.00;6.52;1
10;18;1981;3236;34;37.18;7.78;1
10;19;1981;3236;34;0.00;4.52;1
10;20;1981;3236;34;0.00;11.17;1
10;21;1981;3236;34;23.30;10.75;1
10;22;1981;3236;34;13.10;8.07;1
1;7;1982;3236;35;4.20;4.90;1
1;8;1982;3236;35;13.70;8.00;1
1;9;1982;3236;35;0.00;7.20;1
1;10;1982;3236;35;17.64;7.20;1
1;11;1982;3236;35;1.60;10.20;1
1;12;1982;3236;35;0.00;8.80;1
2;6;1982;3236;35;4.00;7.30;1
2;7;1982;3236;35;3.45;8.10;1
2;8;1982;3236;35;0.00;6.00;1
2;9;1982;3236;35;0.90;8.00;1
2;10;1982;3236;35;0.00;6.60;1
2;11;1982;3236;35;4.35;7.10;1
2;12;1982;3236;35;11.40;8.30;1
2;13;1982;3236;35;25.00;7.80;1
2;14;1982;3236;35;7.50;7.80;1
2;15;1982;3236;35;0.00;3.40;1
3;29;1982;3236;35;0.00;9.80;1
3;30;1982;3236;35;9.40;9.60;1
3;31;1982;3236;35;3.80;8.10;1
4;1;1982;3236;35;0.00;8.60;1
4;2;1982;3236;35;23.08;5.70;1
4;3;1982;3236;35;1.25;8.70;1
4;4;1982;3236;35;9.86;7.70;1
4;5;1982;3236;35;0.00;11.20;1
4;6;1982;3236;35;0.00;9.70;1
2;15;1985;3236;38;4.30;4.30;1
2;16;1985;3236;38;0.00;9.00;1
2;17;1985;3236;38;21.90;8.50;1
2;21;1985;3236;38;0.00;9.00;1
2;22;1985;3236;38;0.00;5.70;1
2;23;1985;3236;38;0.00;11.10;1
2;24;1985;3236;38;5.40;4.30;1
10;17;1981;3237;34;0.00;6.53;1
10;18;1981;3237;34;0.00;6.32;1
10;19;1981;3237;34;0.00;0.78;1
10;20;1981;3237;34;0.00;7.98;1
10;21;1981;3237;34;8.00;10.75;1
10;22;1981;3237;34;19.50;9.60;1
11;6;1981;3237;34;0.00;7.50;1
11;7;1981;3237;34;32.00;5.20;1
11;8;1981;3237;34;0.00;8.00;1
11;10;1981;3237;34;0.00;9.60;1
11;11;1981;3237;34;0.00;8.00;1
11;12;1981;3237;34;4.50;4.80;1
11;13;1981;3237;34;5.40;4.80;1
2;26;1982;3237;35;4.10;10.80;1
2;27;1982;3237;35;2.79;7.80;1
2;28;1982;3237;35;4.30;6.80;1
3;1;1982;3237;35;0.70;4.50;1
3;2;1982;3237;35;0.00;1.60;1
3;3;1982;3237;35;0.00;3.60;1
3;4;1982;3237;35;3.45;7.90;1
3;5;1982;3237;35;0.00;7.50;1
3;6;1982;3237;35;3.00;9.10;1
3;7;1982;3237;35;0.00;8.80;1
3;8;1982;3237;35;0.00;5.80;1
3;9;1982;3237;35;4.64;8.60;1
3;10;1982;3237;35;0.00;7.80;1
7;9;1995;3237;48;0.00;;3
7;29;1995;3237;48;23.90;;3
8;15;1995;3237;48;27.68;;3
9;10;1995;3237;48;7.50;;3
9;11;1995;3237;48;0.00;;3
9;12;1995;3237;48;0.00;;3
9;13;1995;3237;48;0.00;;3
9;14;1995;3237;48;0.00;;3
9;15;1995;3237;48;2.87;;3
1;2;1996;3237;49;6.29;;3
1;22;1996;3237;49;4.87;;3
1;23;1996;3237;49;0.00;;3
1;24;1996;3237;49;0.00;;3
1;25;1996;3237;49;0.00;;3
4;9;1996;3237;49;3.71;;3
4;29;1996;3237;49;4.87;;3
4;30;1996;3237;49;7.50;;3
5;1;1996;3237;49;4.96;;3
5;2;1996;3237;49;2.87;;3
5;9;1996;3237;49;0.00;;3
5;10;1996;3237;49;1.50;;3
5;11;1996;3237;49;0.00;;3
5;12;1996;3237;49;0.00;;3
5;13;1996;3237;49;0.00;;3
5;14;1996;3237;49;3.71;;3
5;15;1996;3237;49;7.83;;3
5;16;1996;3237;49;0.00;;3
5;17;1996;3237;49;0.00;;3
5;18;1996;3237;49;0.00;;3
5;19;1996;3237;49;0.00;;3
6;29;1996;3237;49;0.00;;3
6;30;1996;3237;49;4.96;;3
7;1;1996;3237;49;0.00;;3
7;2;1996;3237;49;15.00;;3
7;3;1996;3237;49;4.87;;3
7;4;1996;3237;49;0.00;;3
7;24;1996;3237;49;4.87;;3
7;25;1996;3237;49;7.50;;3
7;26;1996;3237;49;4.87;;3
11;29;1996;3237;49;7.50;;3
12;13;1996;3237;49;12.57;;3
12;30;1996;3237;49;0.00;;3
12;31;1996;3237;49;0.00;;3
1;12;1997;3237;50;0.00;;3
1;13;1997;3237;50;2.60;;3
1;14;1997;3237;50;0.00;;3
1;15;1997;3237;50;7.56;;3
1;16;1997;3237;50;0.00;;3
1;17;1997;3237;50;0.00;;3
2;7;1997;3237;50;2.80;;3
5;3;1997;3237;50;7.80;;3
5;5;1997;3237;50;3.50;;3
5;30;1997;3237;50;5.69;;3
6;1;1997;3237;50;0.00;;3
6;14;1997;3237;50;0.00;;3
6;15;1997;3237;50;0.00;;3
6;16;1997;3237;50;4.87;;3
6;17;1997;3237;50;4.92;;3
6;18;1997;3237;50;0.00;;3
6;19;1997;3237;50;0.00;;3
6;21;1997;3237;50;0.00;;3
6;22;1997;3237;50;6.08;;3
6;23;1997;3237;50;1.92;;3
6;25;1997;3237;50;0.00;;3
6;26;1997;3237;50;0.00;;3
6;27;1997;3237;50;0.00;;3
6;28;1997;3237;50;0.00;;3
6;29;1997;3237;50;0.00;;3
6;30;1997;3237;50;13.60;;3
7;1;1997;3237;50;4.96;;3
7;17;1997;3237;50;0.00;;3
7;18;1997;3237;50;0.00;;3
7;19;1997;3237;50;0.00;;3
7;20;1997;3237;50;0.00;;3
7;21;1997;3237;50;4.87;;3
7;22;1997;3237;50;0.00;;3
9;1;1997;3237;50;0.00;;3
9;2;1997;3237;50;0.00;;3
9;3;1997;3237;50;0.00;;3
9;4;1997;3237;50;4.87;;3
9;5;1997;3237;50;0.00;;3
9;6;1997;3237;50;4.96;;3
9;7;1997;3237;50;0.00;;3
9;9;1997;3237;50;0.00;;3
10;4;1997;3237;50;0.00;;3
10;5;1997;3237;50;0.00;;3
10;6;1997;3237;50;0.00;;3
10;7;1997;3237;50;0.00;;3
10;8;1997;3237;50;7.80;;3
10;10;1997;3237;50;0.00;;3
10;26;1997;3237;50;0.00;;3
10;27;1997;3237;50;3.71;;3
10;28;1997;3237;50;1.46;;3
10;29;1997;3237;50;4.96;;3
10;30;1997;3237;50;4.87;;3
11;1;1997;3237;50;2.75;;3
11;2;1997;3237;50;0.00;;3
11;3;1997;3237;50;4.96;;3
11;4;1997;3237;50;2.75;;3
